,Link,Body,Article
824,www.twitter.com/anyuser/status/1598175536366637056,"It's all about race... Black men and women are the least chosen.

https://t.co/eKr1phB5Kp",https://www.npr.org/sections/codeswitch/2013/11/30/247530095/are-you-interested-dating-odds-favor-white-men-asian-women
825,www.twitter.com/anyuser/status/1598175515009028096,"Ex-engineer files age discrimination complaint against SpaceX | SpaceX | The Guardian

Age discrimination is a major issue in most engineering firms. 

#news 
 https://t.co/POFursOyvE",https://www.theguardian.com/science/2022/nov/30/spacex-age-discrimination-complaint-washington-state
826,www.twitter.com/anyuser/status/1598175494649700352,@GodBlessMusk @tedlieu @JoeBiden He’s working on it! https://t.co/sQNAilHHDj,https://www.cbsnews.com/news/dogs-comparative-oncology-60-minutes-2022-11-27/
827,www.twitter.com/anyuser/status/1598175482566316032,"Haha you humans are making it too easy.

https://t.co/7pxaoNnxce",https://www.npr.org/2022/11/28/1139523832/san-francisco-considers-allowing-law-enforcement-robots-to-use-lethal-force?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social
828,www.twitter.com/anyuser/status/1598175481165402113,https://t.co/o6br50Jn0k,https://www.npr.org/2022/11/30/1139924914/twitters-chaos-could-make-political-violence-worse-outside-of-the-u-s
829,www.twitter.com/anyuser/status/1598175466971889664,This was by design. Biden admin scrambles to track $20B in Ukraine aid as House Republicans warn of audits https://t.co/gpD827jgBl #FoxNews,https://www.foxnews.com/politics/biden-admin-scrambles-track-20b-ukraine-aid-house-republicans-warn-audits
830,www.twitter.com/anyuser/status/1598175465285586944,"Brittany Aldean throws out Balenciaga bags following controversial ad campaign involving children: 'Trash day'

https://t.co/F79EUTb4FH",https://www.foxnews.com/entertainment/brittany-aldean-throws-out-balenciaga-bags-following-controversial-ad-campaign-involving-children
831,www.twitter.com/anyuser/status/1598175442221015040,"#PopularMusic: Where did all the #keychanges go? 

https://t.co/cjO01xlQ59",https://www.npr.org/2022/11/30/1139707179/where-did-all-the-key-changes-go
832,www.twitter.com/anyuser/status/1598175427625103360,https://t.co/LQzptvZjhj,https://www.foxnews.com/media/balenciaga-parent-company-ceo-wife-salma-hayek-silent-ad-controversy-involving-children-bdsm-teddy-bears
833,www.twitter.com/anyuser/status/1598175421568528385,"#Tokyo today is unusually liveable—safe, clean, functional and vibrant—for a megacity of its size: 37m in its greater metropolitan area. Tokyo shows how dense, mixed-use neighbourhoods can enliven a city. Many of its best bits were the least planned. https://t.co/UDJ2a0my6x",https://www.economist.com/culture/2022/11/24/can-tokyos-charms-be-replicated-elsewhere
834,www.twitter.com/anyuser/status/1598175420490215431,"Efforts to restore peace in 🇪🇹 after 2years of fighting b/n 🇪🇹n gov't &amp; Tigray are being undermined by 🇪🇷, whose troops continue to attack civilians across its southern border, according to ppl with knowledge of the situation. 
#EritreaOutOfTigray @UN
bn https://t.co/HRZZaSSANM",https://www.bloomberg.com/news/articles/2022-11-30/ethiopia-peace-process-undermined-as-eritrea-forces-continue-attacking-civilians?utm_content=africa&utm_campaign=socialflow-organic&cmpid%3D=socialflow-twitter-africa&utm_medium=social&utm_source=twitter&leadSource=uverify%20wall
835,www.twitter.com/anyuser/status/1598175389859430400,"Biden appears to declare himself the greatest president in US history

https://t.co/7yc5lT4Q6F
He’s so sick. Even if Jill walked up and told him about how bad he is he wouldn’t have the functioning brain to understand it.",https://www.foxnews.com/politics/biden-appears-declare-himself-greatest-president-us-history
836,www.twitter.com/anyuser/status/1598175379650678784,🚨#ÚLTIMAHORA l Neuralink de Elon Musk tiene como objetivo comenzar a poner su implante cerebral del tamaño de una moneda en pacientes humanos en un plazo de seis meses. https://t.co/kTpyGFGk9K,http://trib.al/a0gF8YY
837,www.twitter.com/anyuser/status/1598175374445355008,"New story on NPR: Victims' families urge love, kindness as University of Idaho campus mourns https://t.co/4z2UmEAJoj",https://ift.tt/A219roM
838,www.twitter.com/anyuser/status/1598175368212779008,"Genesis 1:27-28   God created man in His own image, in the image of God He created him; male and female He created them. 28 God blessed them; and God said to them, “Be fruitful and multiply, and fill the earth, and subdue it....""

https://t.co/TA6mWg1hnG",https://www.foxnews.com/media/extinction-activist-wants-humans-voluntarily-die-feed-em-breed-em
839,www.twitter.com/anyuser/status/1598175365993635840,"Feb 28, 2022 - @RepMTG (R-GA) Downplays Speaking at a Conference Founded by
White Supremacist / White Nationalist Nick Fuentes
https://t.co/hWGkDOELz5",https://www.cbsnews.com/news/marjorie-taylor-greene-cpac-nick-fuentes-afpac-white-nationalist/
840,www.twitter.com/anyuser/status/1598175363661561861,@Scott_Wiener https://t.co/nC7pDmsoFy,https://www.foxnews.com/us/california-releases-thousands-pedophiles-less-year-convictions-data-shows
841,www.twitter.com/anyuser/status/1598175318271053824,"The UK’s biggest energy supplier, Centrica, has started a scheme to get its customers to save power when needed to help balance the grid when supplies are scarce https://t.co/Gb9qwn3X91",https://trib.al/aLf3GoT
842,www.twitter.com/anyuser/status/1598175317440724992,Gay Alcorn resigns after two years as editor of the Age to care for husband with health condition https://t.co/7lu2vrugm5,http://dlvr.it/SdfK4H
843,www.twitter.com/anyuser/status/1598175287338205185,"Neuralink has been refining the product, which consists of a tiny device and electrode-laced wires, along with a robot that carves out a piece of a person’s skull and implants it into the brain

 https://t.co/I2OmNeTPTY",http://trib.al/qro24hA
844,www.twitter.com/anyuser/status/1598175277531660289,Biden appears to declare himself the greatest president in US history https://t.co/TkMKdNWYWW #FoxNews,https://www.foxnews.com/politics/biden-appears-declare-himself-greatest-president-us-history
845,www.twitter.com/anyuser/status/1598175262310531072,Love Sid Lowe’s take… https://t.co/Dm30tMJ48p,https://www.theguardian.com/football/blog/2022/nov/30/messi-dominates-heavyweight-contest-but-lewandowski-keeps-his-head?CMP=Share_iOSApp_Other
846,www.twitter.com/anyuser/status/1598175244661006341,"New story on NPR: Victims' families urge love, kindness as University of Idaho campus mourns https://t.co/tJI3Djoo6S",https://ift.tt/W1jaAGe
847,www.twitter.com/anyuser/status/1598175235546791936,@GOP @HerschelWalker https://t.co/vtDwNNPCUn,https://www.theguardian.com/us-news/2022/nov/17/herschel-walker-republican-georgia-werewolf-vampire
848,www.twitter.com/anyuser/status/1598175221173084161,"Well written @adamfleetmovies. The characters felt vividly real with the fourth season leaving a post viewing void for me. 
Halt and Catch Fire: hugely underrated tech drama about dreaming big and failing bigger https://t.co/28todpzYnx",https://www.theguardian.com/culture/2021/aug/30/halt-and-catch-fire-hugely-underrated-tech-drama-about-dreaming-big-and-failing-bigger
849,www.twitter.com/anyuser/status/1598175211903365121,"🤣😂 #CBS #CaliforniaDOJ want us to believe the gun data breach was a “coincidence” 🤦‍♀️
#A777 
Report: California gun data breach was unintentional - CBS Los Angeles
 https://t.co/p2SWevDhk4",https://www.cbsnews.com/losangeles/news/report-california-gun-data-breach-was-unintentional/
850,www.twitter.com/anyuser/status/1598175210389266432,@Sustainablvivir @MorePerfectUS https://t.co/29zZa5C3tC https://t.co/PVpNW2HKAk,https://www.npr.org/2022/11/30/1139876084/congress-house-railroad-strike-bill
851,www.twitter.com/anyuser/status/1598175197261361152,https://t.co/sCJoNEp3PI https://t.co/mO3giPJbRk,https://www.theguardian.com/global-development/2018/feb/13/unicef-admits-failings-with-child-victims-of-alleged-sex-abuse-by-peacekeepers
852,www.twitter.com/anyuser/status/1598175195512045568,Politico Playbook backs Peltier release! https://t.co/pNmWHsTTug via @politico,https://politi.co/3B0IAM1
853,www.twitter.com/anyuser/status/1598175193070899201,"15) FTX’s Japan unit drafts plan to return client funds.

https://t.co/wiwHQmHQOo",https://www.bloomberg.com/news/articles/2022-11-30/ftx-s-japan-unit-drafts-plan-to-return-client-funds
854,www.twitter.com/anyuser/status/1598175166881824768,"Pedos often seek jobs that place them around children. They also like 2 camouflage themselves by entering th Christian ministry. Please don't trust  just because they Say they're Christians. Be Very Careful &amp; Discerning, especially where kids are involved 
https://t.co/vfOnEYWfVL",https://www.foxnews.com/us/former-alabama-children-minister-boarding-school-worker-facing-215-child-porn-charges
855,www.twitter.com/anyuser/status/1598175166625767425,Late thanksgiving news - Smells the cat presented with a Thanksgiving spread after TSA rescue from suitcase https://t.co/Wfij8zAi7O via @CNNTravel,https://www.cnn.com/travel/article/smells-the-cat-tsa-suitcase-thanksgiving-dinner/index.html
856,www.twitter.com/anyuser/status/1598175164768071685,"He's flailing, struggling to stay afloat, and perhaps even relevant. 🐮🐮
https://t.co/UzDdGapmTB",https://www.cnn.com/2022/11/30/politics/mccarthy-january-6-committee-preserve-records/index.html
857,www.twitter.com/anyuser/status/1598175150121287686,https://t.co/2sI7D9c8Tz,https://www.foxnews.com/video/6316385695112#
858,www.twitter.com/anyuser/status/1598175130550734849,"I'm proud of @RebelWilson
She set a new standard for her authentic self. #FitnessMotivation
#goals

Rebel Wilson responds after being accused of 'fat phobia' for not including plus sizes in new clothing line https://t.co/k8S8cqRn3U #FoxNews",https://www.foxnews.com/entertainment/rebel-wilson-responds-accused-fat-phobia-not-including-plus-sizes-new-clothing-line
859,www.twitter.com/anyuser/status/1598175123101519872,"It's not just water. How much of the UK's electricity, gas, rail, busses, etc. is in foreign hands.

The #brexit Tories ""want our country back"". They (including the Blairites) fvcking sold it! 

https://t.co/RiN21LIKWu",https://www.theguardian.com/environment/2022/nov/30/more-than-70-per-cent-english-water-industry-foreign-ownership
860,www.twitter.com/anyuser/status/1598175109818486785,"🇪🇹 Peace Process Undermined as 🇪🇷n Forces Continue Attacking Civilians. Hundreds killed by 🇪🇷n forces Targets to withdraw troops, lay down arms won’t be met
#EritreaOutOfTigray @EU_Commission @EUCouncil @POTUS @eu_eeas @eu_echo @eucopresident @PressSec
bn https://t.co/HRZZaSBxLM",https://www.bloomberg.com/news/articles/2022-11-30/ethiopia-peace-process-undermined-as-eritrea-forces-continue-attacking-civilians?utm_content=africa&utm_campaign=socialflow-organic&cmpid%3D=socialflow-twitter-africa&utm_medium=social&utm_source=twitter&leadSource=uverify%20wall
861,www.twitter.com/anyuser/status/1598175107226415104,"Zero-Covid: five charts that show how restrictions are throttling the Chinese economy

Let’s go back to 2021 when Guardian and others were screaming “murder” when the U.K. and Aus Govt’s abandoned #ZeroCovid, how quickly the tables have turned. https://t.co/VdzBeJ3zYM",https://www.theguardian.com/world/2022/dec/01/zero-covid-five-charts-that-show-how-restrictions-are-throttling-the-chinese-economy?CMP=Share_iOSApp_Other
862,www.twitter.com/anyuser/status/1598175107226247169,"@USPatriot327 @TimRunsHisMouth Here are 10 👇👇👇

https://t.co/RztilrB7K7",https://www.cnn.com/2021/07/21/politics/tom-barrack-trump-arrested/index.html
863,www.twitter.com/anyuser/status/1598175086271397889,https://t.co/nBVfvZn29j,https://www.foxnews.com/video/6316381864112#
864,www.twitter.com/anyuser/status/1598175083725524992,SCOTUS poll: Where Democrats and Republicans stand on race-based college admissions https://t.co/vmkStseMWw,https://fxn.ws/3gWdluC
865,www.twitter.com/anyuser/status/1598175073147715584,"What a difference one man can make in the course of human history!

Fox News: On this day in history, Nov. 30, 1874, indomitable British statesman and WWII hero Winston Churchill is born.
https://t.co/FNy0mgj9lu

via @GoogleNews",https://www.foxnews.com/lifestyle/this-day-history-nov-30-1874-indomitable-british-statesman-wwii-hero-winston-churchill-born
866,www.twitter.com/anyuser/status/1598175071180316672,The shooting occurred at around noon in the 5800 block of Compton Avenue. The victim was pronounced dead at the scene. https://t.co/EPLisZuZC4,https://www.cbsnews.com/losangeles/news/man-fatally-shot-in-unincorporated-florence-area/?taid=6388302212d5070001f95e9f&utm_campaign=true_anthem&utm_medium=twitter&utm_source=social
867,www.twitter.com/anyuser/status/1598175060183117829,"Iranian fans 🇮🇷 celebrated their team’s loss to the US and subsequent exit from #Qatar2022. They don't want their government to use soccer ⚽️ to normalize its oppressive practices. An eloquent reminder that ""panis et circenses"" leads nowhere.
 https://t.co/LFgVDFSyG9",https://www.theguardian.com/football/2022/nov/30/footage-shows-group-of-iranian-fans-celebrating-world-cup-exit
868,www.twitter.com/anyuser/status/1598175056814870528,The suspect in a shooting that left one person dead and another injured has been taken into police custody.  https://t.co/HexMf2lbiq,https://cbsloc.al/3gT2eCY
869,www.twitter.com/anyuser/status/1598175049546338305,"Warnock’s former church repeatedly hosted antisemitic, Black supremacist professor https://t.co/2o7GQXXm0c #FoxNews",https://www.foxnews.com/politics/warnocks-former-church-repeatedly-hosted-anti-semitic-professor
870,www.twitter.com/anyuser/status/1598175040880533505,https://t.co/4sZeYMdbd8,https://www.cnn.com/2022/11/30/tech/amazon-andy-jassy-dealbook-union/index.html
871,www.twitter.com/anyuser/status/1598175019812675586,Randy Cox paralyzed: 5 Connecticut officers charged over treatment of Black man injured in back of police van - CBS News https://t.co/rXK3NOaAbo,https://www.cbsnews.com/news/randy-cox-paralyzed-5-new-haven-officers-charged-police-van-injury/
872,www.twitter.com/anyuser/status/1598175018340429825,"Warnock’s former church repeatedly hosted antisemitic, Black supremacist professor https://t.co/2o7GQYep2c #FoxNews",https://www.foxnews.com/politics/warnocks-former-church-repeatedly-hosted-anti-semitic-professor
873,www.twitter.com/anyuser/status/1598174970261012480,"@reda_getachew said #Tigray forces “are doing everything to honor their part”of the peace deal but“🇪🇷|n forces are still on a rampage, killing children &amp;women at will, ransacking, destroying&amp; looting property.”
@UN @POTUS 
➡️#EritreaOutOfTigray https://t.co/SWKC3HeV28 @LWAM_1",https://www.bloomberg.com/news/articles/2022-11-30/ethiopia-peace-process-undermined-as-eritrea-forces-continue-attacking-civilians
874,www.twitter.com/anyuser/status/1598174954352410625,Plibersek’s ‘determination’ alone won’t save the Great Barrier Reef – here’s what needs to happen | Temperature Check https://t.co/htYlyihRmD,http://dlvr.it/SdfJzW
875,www.twitter.com/anyuser/status/1598174946764951553,Homeless family who lost almost all their possessions in Victoria floods denied relief funds https://t.co/vYRDZXSNMt,http://dlvr.it/SdfJz7
876,www.twitter.com/anyuser/status/1598174941102641153,"#Ukraine #Bakhmut Battle for Bakhmut Shows Russia 'Failed to Learn' From Losses: ISW: Russia could mount a six-month-long bloody battle with countless losses, all for a railroad and roadway hub. https://t.co/T9A09wXNqA",https://www.newsweek.com/battle-bakhmut-shows-russia-failed-learn-losses-isw-1763756?utm_source=dlvr.it&utm_medium=twitter
877,www.twitter.com/anyuser/status/1598174939546537987,"Skills shortage could hamper new mining developments in North Queensland, industry says https://t.co/zfsPbainvk",http://dlvr.it/SdfJwK
878,www.twitter.com/anyuser/status/1598174937583230976,TikTok to ban videos that encourage sunburn and tanning after alarm from medical experts https://t.co/YNSQGdtUKG,https://www.theguardian.com/technology/2022/dec/01/tiktok-to-ban-videos-that-encourage-sunburn-and-tanning-after-alarm-from-medical-experts?CMP=share_btn_tw
879,www.twitter.com/anyuser/status/1598174925591814145,https://t.co/RsqWtvBrTJ,https://www.foxnews.com/video/6316378592112#
880,www.twitter.com/anyuser/status/1598174917299769349,Roar footage: Taronga zoo releases video of lions escaping from their Sydney enclosure https://t.co/uTatJMdBqf,https://www.theguardian.com/australia-news/2022/dec/01/roar-footage-taronga-zoo-releases-video-of-lions-escaping-from-their-sydney-enclosure?utm_term=Autofeed&CMP=soc_568&utm_medium=Social&utm_source=Twitter#Echobox=1669869504
881,www.twitter.com/anyuser/status/1598174915571912707,@SusieQsunsets @kasharngu @jacquez_mark @RealPJones @robreiner You wouldn’t believe the charges against Donald. https://t.co/VA5MFwxFin,https://www.pbs.org/newshour/amp/politics/assault-allegations-donald-trump-recapped
882,www.twitter.com/anyuser/status/1598174900615012354,"Global 4-day week pilot was a huge success, organizers say

https://t.co/d10oEViHFA",https://www.cnn.com/2022/11/30/business/4-day-work-week-results/index.html
883,www.twitter.com/anyuser/status/1598174900531130368,"RIL four verticals largest Greenbler lowest cost structure driving stable &amp; higher margin 
1. O2C- Best integrated downstream 
2. Retail -14000 stores compare to DMART 600 
3. Jio +Jiomart
4. Gigafactories 10GW w/ 10bln invstmt
SOTP est intrinsic 4500INR
https://t.co/0NHIIK7Dzf",https://www.bloomberg.com/news/articles/2022-08-27/ambani-succession-spinoffs-in-focus-at-reliance-s-investor-meet?srnd=premium-asia
884,www.twitter.com/anyuser/status/1598174888832933888,San Francisco considers allowing police robots to use lethal force : NPR https://t.co/hiDnBJR1sy,https://www.npr.org/2022/11/28/1139523832/san-francisco-considers-allowing-law-enforcement-robots-to-use-lethal-force
885,www.twitter.com/anyuser/status/1598174875520221191,Singapore Says FTX Blow to Temasek Limited Despite Stain  https://t.co/gLp227tR9A,https://www.bloomberg.com/news/articles/2022-11-30/singapore-says-ftx-blow-to-temasek-limited-despite-stain
886,www.twitter.com/anyuser/status/1598174865558851584,The guy charged with protecting the US from bad actors is actually the one letting them in &amp; then warning us about the bad actors he just let in.  https://t.co/YaLfsP77Fd,https://www.foxnews.com/politics/dhs-warns-heightened-threat-environment-amid-political-tensions
887,www.twitter.com/anyuser/status/1598174857115668485,"""The film centres on the experiences of a girl, 14, who is locked in a storage room by her father during the events of the Nakba, the Arabic term for the ethnic cleansing and displacement of about 700,000 Palestinians."" 

#ApartheidIsrael 

https://t.co/Z131pRNrRU",https://www.theguardian.com/world/2022/nov/30/farha-israel-condemns-new-netflix-film-for-showing-palestinian?CMP=Share_AndroidApp_Other
888,www.twitter.com/anyuser/status/1598174837167755265,"Pakistan’s gap between the two rates has widened in the past few months. The informal channel offers 7% to 10% more in local currency than the official route, said Fahad Rauf, head of research at Ismail Iqbal Securities Pvt Ltd. in Karachi. @analystfahad 
https://t.co/Fuc7zclBDF",https://www.bloomberg.com/news/articles/2022-11-30/south-asia-remittances-drop-as-illegal-route-offers-more-money?srnd=economics-v2
889,www.twitter.com/anyuser/status/1598174827147395072,"Ukraine's President Zelenskiy invited Elon Musk to visit the war-ravaged nation and see for himself the damage wrought by Russia, after the world’s richest man floated the idea of a peace deal https://t.co/xgfTDR73LW https://t.co/gF7eTV6zVL",https://trib.al/VZflOAE
890,www.twitter.com/anyuser/status/1598174821162131456,Man who punched woman more than 100 times sentenced to 17.5 years in prison: https://t.co/xSUY2ynZLP https://t.co/ETWpQ7hv6z,https://trib.al/y46xWCj
891,www.twitter.com/anyuser/status/1598174813608108032,"Colorado election officials order recount after Rep. Boebert projected to defeat Dem challenger Adam Frisch

https://t.co/vE8qGzbrrk",https://www.foxnews.com/politics/colorado-election-officials-order-recount-rep-boebert-projected-defeat-dem-challenger-adam-frisch
892,www.twitter.com/anyuser/status/1598174798227521536,"Oath Keepers founder Stewart Rhodes convicted of seditious conspiracy in Jan. 6 

https://t.co/QrApn1I83l",https://www.npr.org/2022/11/29/1139454126/oath-keepers-stewart-rhodes-seditious-conspiracy-verdict-trial
893,www.twitter.com/anyuser/status/1598174796751183875,"Ukraine at night: All dark 

https://t.co/bwkMA6XwW6",https://www.cnn.com/videos/world/2022/11/25/ukraine-blackout-doctors-surgery-flashlight-cnntm-sebastian-vpx.cnn
894,www.twitter.com/anyuser/status/1598174771920805889,"Biden to Visit TSMC $12B Arizona Plant
During the visit to the TSMC construction site in Phoenix, the president will discuss how he plans to rebuild supply chains in the US and create jobs in Arizona and across the country, the official added.
https://t.co/tTBHet6WFm",https://www.bloomberg.com/news/articles/2022-11-30/biden-to-visit-tsmc-plant-as-company-ramps-up-us-chipmaking?sref=gFy8Zov9
895,www.twitter.com/anyuser/status/1598174764983783425,https://t.co/UastsCea7e,https://www.cbsnews.com/news/wegovy-weight-loss-drugs-shortage/
896,www.twitter.com/anyuser/status/1598174749305483264,"China Tosses Out the Developed Nation Playbook

https://t.co/9pSeURmxQY",https://www.bloomberg.com/news/newsletters/2022-11-19/china-tosses-the-developed-nation-playbook-new-economy-saturday
897,www.twitter.com/anyuser/status/1598174727545278467,"Idaho police appear to reverse course, do not know if 'residence or any occupants were specifically targeted'

https://t.co/L0fpuewPLG",https://www.foxnews.com/us/idaho-police-appear-reverse-course-do-not-know-residence-any-occupants-were-specifically-targeted
898,www.twitter.com/anyuser/status/1598174717097422849,"“There are reports of extra-judicial killing of civilians, injuries, kidnapping, disappearances, destruction of houses &amp; widespread looting by 🇪🇷|n &amp; Amhara forces,” the report said.

Dear @_AfricanUnion @POTUS @UN force 
➡️#EritreaOutOfTigray https://t.co/SWKC3Hx4gg @LWAM_1",https://www.bloomberg.com/news/articles/2022-11-30/ethiopia-peace-process-undermined-as-eritrea-forces-continue-attacking-civilians
899,www.twitter.com/anyuser/status/1598174705092988929,イーロン・マスクのニューラリンクは、コインサイズの脳インプラントを6ヶ月以内に人間の患者に装着することを目指す https://t.co/O1sNavC7p2 https://t.co/xI5pBljBy8,http://trib.al/qro24hA
900,www.twitter.com/anyuser/status/1598174703923101696,[Bloomberg] A crypto party in India is showing signs of trouble amid a wider market meltdown. Lax regulations he https://t.co/wJnB0swzuJ,https://trib.al/JmgODnQ
901,www.twitter.com/anyuser/status/1598174689402433538,[Bloomberg] Kids keep dying doing dangerous challenges on TikTok. Why isn’t the world’s most popular app doing m https://t.co/atKCXyRod4,https://trib.al/Jm1AFUq
902,www.twitter.com/anyuser/status/1598174659618689024,"[Bloomberg] Apple’s most important iPhone assembly plant, run by Foxconn remains in a closed-loop operation that https://t.co/wctoqjLzCx",https://trib.al/lgnxedP
903,www.twitter.com/anyuser/status/1598174657575899136,“I don’t believe he will ever get 218 votes”: GOP rebellion threatens to kill McCarthy speaker bid | https://t.co/3TDf3UwSIZ https://t.co/tnqfOJXBQc,http://Salon.com
904,www.twitter.com/anyuser/status/1598174649241993217,"EASY...COME, EASY...GO...

Sam Bankman-Fried, who at one point was worth $26 billion, says he now has “close to nothing” https://t.co/8vF8zTIbC0 via @wealth",https://www.bloomberg.com/news/articles/2022-12-01/-close-to-nothing-is-what-sam-bankman-fried-says-he-s-left-with
905,www.twitter.com/anyuser/status/1598174634780020737,[Bloomberg] New York and Singapore top of the list of the world's most expensive cities  https://t.co/3vFqDhbbaM,https://trib.al/aKDQqhz
906,www.twitter.com/anyuser/status/1598174633764814848,Can Tokyo’s charms be replicated elsewhere? https://t.co/898IUHmdS5,https://econ.st/3UlJmtN
907,www.twitter.com/anyuser/status/1598174633223651328,"Government policies over the last decade which hampered the roll-out of onshore wind power in Britain might be adding close to a billion pounds to energy bills this winter, new analysis suggests https://t.co/WLYdx2BSZi",https://trib.al/6eBN8C7
908,www.twitter.com/anyuser/status/1598174633165193222,"@Spiro_Ghost @elonmusk If not he, some else would! No option! Once genie out of bottle there is no stopping it like all disruptive techs. Only thing we can do now is open sourcing these techs https://t.co/KE6nGRCFpE",https://www.bloomberg.com/news/articles/2022-07-18/brain-computer-interface-company-implants-new-type-of-device
909,www.twitter.com/anyuser/status/1598174617130000387,"Jeffries will replace Rep. Nancy Pelosi as the top Democrat 

https://t.co/6EiACtzTmR",https://www.npr.org/2022/11/30/1139742011/jeffries-poised-to-make-history-as-first-black-person-to-lead-congressional-part
910,www.twitter.com/anyuser/status/1598174609177993217,"@ravensmirror @Voice_OfReality Like brothers! Like brothers!

https://t.co/UrQQ5nag0i",https://www.newsweek.com/jeffrey-epstein-bill-clinton-like-brothers-documentary-ghislaine-maxwell-friend-victoria-hervey-1670665
911,www.twitter.com/anyuser/status/1598174580216320000,"Sam Bankman-Fried says he's secretly the ""third-biggest #Republican donor"" thanks to ""dark money"" https://t.co/FmVCex8Fw2",https://www.salon.com/2022/11/30/sam-bankman-fried-says-hes-secretly-the-third-biggest-donor-thanks-to-dark-money/
912,www.twitter.com/anyuser/status/1598174576512733184,@RedOllie_FkTwit @Townsend8523 @honestsportz @Timcast https://t.co/B8Wo1oWiIU Jones already had lost by default in separate filings in Texas by failing to produce items needed for discovery. Hearings on damages were also ordered. Monday’s ruling granted the families of 10 Sandy Hook victims a total of four wins in defamation lawsuit,https://www.foxnews.com/us/sandy-hook-alex-jones-connecticut-defamation-default
913,www.twitter.com/anyuser/status/1598174563418148864,House Ways and Means Committee gains access to Trump tax returns after Supreme Court order https://t.co/qkzXzhNtx2 https://t.co/uBxhCaeiJt,http://dlvr.it/SdfJpP
914,www.twitter.com/anyuser/status/1598174559995412482,"#Insurrection #Coup #Sedition #Treason #Trump 
South Carolina Supreme Court orders Mark #Meadows to testify in #Georgia Trump investigation - CNNPolitics - https://t.co/x2leMRzeur",https://www.cnn.com/2022/11/29/politics/mark-meadows-georgia-election-grand-jury/index.html#amp_tf=From%20%251%24s&aoh=16698614794675&csi=0&referrer=https%3A%2F%2Fwww.google.com&ampshare=https%3A%2F%2Fwww.cnn.com%2F2022%2F11%2F29%2Fpolitics%2Fmark-meadows-georgia-election-grand-jury%2Findex.html
915,www.twitter.com/anyuser/status/1598174541288984576,"@StephenAtHome @ComedyCentral @TheDailyShow Former FBI agent Timothy Thibault WILL testify and detail every illegal act that was used to ensure the Biden presidency
#TimothyThibault
https://t.co/iDi31L0NUq",https://www.cbsnews.com/news/hunter-biden-fbi-agent-timothy-thibault-resigns/?s=09
916,www.twitter.com/anyuser/status/1598174539007287297,"Hi @KimKardashian . ‘TRASH DAY’: While Kim Kardashian is still “reevaluating” her relationship with the fashion powerhouse, Jason Aldean's wife is saying goodbye. https://t.co/rO6WCbiXc8",https://fxn.ws/3gNaLHo
917,www.twitter.com/anyuser/status/1598174526009139200,"We know as a fact the cartels buy politicians and bureaucrats. Unfortunately, people in the United States think that only happens in other countries.

CNN: Drug lord 'La Barbie' is not currently in federal custody, Bureau of Prisons says.
https://t.co/zlo3BsmWVz

via @GoogleNews",https://www.cnn.com/2022/11/30/us/drug-trafficker-la-barbie-not-in-custody
918,www.twitter.com/anyuser/status/1598174516890451968,"Homeless family who lost almost all their possessions in Victoria floods denied relief funds

#FAMILY

https://t.co/CillfHZ1pS",https://www.theguardian.com/australia-news/2022/dec/01/homeless-family-who-lost-almost-all-their-possessions-in-victoria-floods-denied-relief-funds
919,www.twitter.com/anyuser/status/1598174496292495360,"Warren Buffett, the world's richest investor, was straight up duped out of $340 million in the DC solar fraud. You do not instantly lose your investor stripes to these, especially in early stage tech. Calling a duck a duck pays dividends.  https://t.co/n2Xe3u7Qvl",https://www.bloomberg.com/news/articles/2021-11-10/billion-dollar-solar-power-ponzi-schemer-gets-30-years-prison
920,www.twitter.com/anyuser/status/1598174488427778050,"Study: Alzheimer's drug shows modest success slowing declines in memory, thinking https://t.co/a3zqcVIC2k",https://www.npr.org/sections/health-shots/2022/11/30/1139835073/alzheimers-drug-lecanemab-study-modest-success?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social
921,www.twitter.com/anyuser/status/1598174481264136192,Anti-Ark ETF’s Creator Is Losing Fund in Break From New Firm  https://t.co/ydKdw0WT1U,https://www.bloomberg.com/news/articles/2022-11-30/man-behind-etf-sark-that-shorts-cathie-wood-s-arkk-won-t-manage-it-anymore
922,www.twitter.com/anyuser/status/1598174478973906944,https://t.co/knIjtFk0WQ : 63ac84d2-f08e-4516-a1c3-1a0f6e4b7834,http://cnn.com
923,www.twitter.com/anyuser/status/1598174477354881024,https://t.co/SHqdpbxsro : 1433baaa-db72-4a06-8251-a5ee714b58d8,https://www.theguardian.com/technology/2021/nov/08/tesla-shares-fall-elon-musk-twitter-poll-sell-off-plan
924,www.twitter.com/anyuser/status/1598174476964835328,https://t.co/8U1FruCSLO : 64665fc0-84a4-44e0-a95b-c6dddd77a4b8,https://www.cnn.com/2021/11/08/media/aaron-rodgers-state-farm-sponsorship/index.html
925,www.twitter.com/anyuser/status/1598174475996078081,Worker pleads guilty in Colorado election equipment tampering case https://t.co/wzti0KjriC,https://www.cbsnews.com/news/worker-plea-deal-colorado-election-machine-tampering-case-sandra-brown-tina-peters/
926,www.twitter.com/anyuser/status/1598174468890800128,"@KariLakeWarRoom Nobody was disenfranchised. Anyone who wanted to vote was allowed to vote.

#Skarizona

https://t.co/6DML6nBpsY",https://www.newsweek.com/maricopa-official-lambastes-kari-lake-election-gripes-unconscionable-1762901
